"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","class"
-1.9900424047619,-13.6208142857143,"brown",-6.4425030952381,0.432370857142857,-13.498059047619,"no","large",232.073476190476,1140.2619047619,"N"
-0.2123411875,-12.5347125,"brown",-6.267351875,-0.1026625625,-22.74481875,"no","normal",282.6868125,1057.6875,"P"
1.0361612,-13.857,"brown",-6.928506,-0.1148732,-26.51,"no","normal",258.9422,1195.4,"P"
-3.52540692857143,-13.6059446428571,"brown",-3.65070128571429,0.198511642857143,-4.39263167857143,"no","normal",182.084357142857,1144.75,"N"
-2.3052835,-13.3266,"red",-6.663295,0.29960625,-13.368875,"no","large",157.03925,1169.5,"N"
1.53368981111111,-13.1843572222222,"brown",-6.59217311111111,0.0443241444444445,-3.59484508333333,"no","normal",381.291527777778,1056.42222222222,"N"
-3.95641333333333,-12.3036666666667,"brown",-6.15184333333333,0.353704666666667,-15.5178333333333,"no","normal",201.588,1163.66666666667,"P"
1.26572804166667,-12.9651083333333,"red",0.632863875,-0.182740416666667,0.882025791666667,"no","normal",413.517875,1185.95833333333,"N"
1.50101233333333,-11.3599333333333,"brown",-5.67996333333333,0.111319166666667,-3.435965,"no","normal",137.839666666667,1135.83333333333,"N"
-2.507895125,-12.9768125,"brown",-1.253947625,-0.0915036875,-2.021007625,"no","normal",240.44525,1196.5,"N"
0.784142333333333,-13.0497,"red",-6.52485666666667,0.6113485,-22.75495,"yes","large",183.539833333333,1171.33333333333,"N"
-0.882497075,-12.006245,"brown",-1.471347375,0.2054645,-0.5628777,"no","normal",389.4196,1075.75,"N"
-1.528824875,-12.20020625,"brown",-3.37151991071429,0.265344098214286,-1.3763713125,"no","normal",215.887571428571,1145.49107142857,"N"
2.85040516666667,-11.2150666666667,"green",-5.607525,-0.0567321666666667,-16.46545,"no","normal",280.904166666667,1125.5,"P"
3.53638,-12.112875,"brown",-6.05644125,0.0499925,-23.758625,"no","normal",130.09325,1131,"P"
2.66055125,-12.700125,"brown",1.33027695833333,-0.239946833333333,3.98525941666667,"no","normal",212.675875,1185.04166666667,"N"
0.00849683333333332,-11.5566,"brown",-5.77829666666667,-0.1688705,-14.6538333333333,"no","normal",181.914833333333,1158.16666666667,"P"
0.9767386,-12.8142166666667,"brown",-6.40710933333333,0.2392144,-26.4089983333333,"no","normal",483.997233333333,1026.63333333333,"P"
-1.04268908333333,-12.5939333333333,"red",-6.29697333333333,0.170410916666667,-14.2148416666667,"no","large",487.347583333333,1183.33333333333,"N"
3.62268333333333,-13.6190666666667,"brown",-6.80951666666667,0.670528666666667,-17.3260333333333,"no","large",274.978,1178.33333333333,"N"
1.89764833333333,-12.9955666666667,"red",-6.49779,0.105089666666667,-2.89044666666667,"no","normal",342.888,1145.66666666667,"N"
1.7230088,-12.60561,"brown",-6.302805,0.1731105,-25.06495,"no","normal",482.5032,1166,"P"
-3.079855,-11.7346,"brown",-1.5399285,-0.492598,-6.524305,"no","normal",210.254,1168.5,"N"
-2.59640276190476,-11.8782023809524,"brown",-3.0538961547619,0.222376,-4.52454273809524,"no","normal",423.36805952381,1095.25,"N"
-2.686113,-11.8864714285714,"brown",-4.90574857142857,0.0216907142857143,-3.14274714285714,"no","normal",468.223142857143,1023.71428571429,"N"
-4.23223,-12.2275,"brown",-4.21547,0.659329,-10.0868,"yes","large",386.0475,1028,"N"
-0.476945444444444,-11.4989361111111,"brown",-4.12484,-0.171732277777778,-3.53579261111111,"no","normal",153.973472222222,1130.13888888889,"N"
3.11469169047619,-14.2478452380952,"brown",-7.12391619047619,0.322698880952381,-8.10011595238095,"no","normal",237.3715,1027.61904761905,"N"
-3.6349675,-12.3386,"brown",-6.169295,0.447198,-3.8919775,"no","large",210.3915,1163.25,"N"
-2.47576533333333,-13.1323333333333,"brown",-6.56616666666667,-0.588478666666667,-30.7551,"no","normal",140.974333333333,1082,"P"
-0.2764389,-11.88287,"brown",-5.941444,0.3759105,-16.66218,"no","large",420.0117,1033.4,"P"
3.4708225,-11.495475,"brown",1.735415,-0.42827275,7.4960475,"no","normal",395.68775,1055,"N"
0.597637285714286,-11.1537285714286,"brown",0.298819,0.136822714285714,0.576784857142857,"no","normal",334.545,1030.85714285714,"N"
2.3479008,-13.52779,"green",-6.763899,-0.255284133333333,-25.7293666666667,"no","normal",384.657933333333,1018.93333333333,"P"
-3.32120833333333,-11.66825,"brown",-5.834125,-0.391313833333333,-16.5516,"no","normal",371.985333333333,1072,"P"
4.14448333333333,-12.2070333333333,"red",-6.10351666666667,-0.066266,-2.76019266666667,"no","normal",148.660333333333,1144.66666666667,"N"
-2.2761886,-10.9737,"red",-5.486852,-0.2952596,-12.58635,"no","normal",112.8858,1022,"P"
-3.20831666666667,-12.9276833333333,"brown",-6.46384333333333,-0.163882,-21.6855333333333,"no","normal",202.656833333333,1084.83333333333,"P"
3.2038325,-12.500975,"brown",-6.2505025,0.4428095,-13.50455,"no","large",432.929,1069.75,"P"
-0.1617546,-11.3975,"brown",-5.698742,-0.4762062,-15.3549,"no","normal",462.3708,1075.2,"P"
1.53518314285714,-11.979555952381,"brown",-5.98978190476191,0.258135047619048,-23.4214154761905,"no","normal",231.805738095238,1012.27380952381,"P"
-2.5695814375,-12.4070875,"brown",-6.203548125,-0.0788446875,-18.21250875,"yes","normal",264.5552625,1163.2,"P"
-0.474928333333333,-11.934,"brown",-3.63570283333333,-0.469114916666667,-2.15510866666667,"no","normal",247.01425,1060.5,"N"
1.12052983333333,-12.9059,"brown",-6.45294916666667,-0.151053166666667,-4.22849408333333,"no","normal",310.68625,1024.75,"N"
-2.83187075,-12.898855,"brown",-1.41593611666667,0.10929995,-2.9726285,"no","normal",166.4563,1132.86666666667,"N"
-1.611978625,-11.5550125,"brown",-5.7775075,0.1363095,-22.6727875,"no","normal",294.839625,1148.5,"P"
0.78629,-12.8006666666667,"brown",-6.40032333333333,0.600737666666667,-11.35218,"no","large",101.859666666667,1198.66666666667,"N"
-1.922838,-13.2981916666667,"brown",-6.64909916666667,-0.2165355,-29.4275583333333,"no","normal",245.54375,1111.58333333333,"P"
2.583791,-12.16178,"green",-6.080894,-0.2873948,-11.82024,"no","normal",343.701,1181.4,"P"
0.102287666666667,-12.933325,"brown",-6.46666333333333,0.0470545416666667,-4.53330379166667,"no","normal",105.951416666667,1046.20833333333,"N"
2.98616,-14.2605666666667,"brown",-7.13029333333333,-0.633325333333333,-8.97407333333333,"no","normal",158.818333333333,1195.33333333333,"N"
-0.171847666666667,-12.2483333333333,"red",-0.0859236666666667,-0.229928333333333,-0.191747333333333,"no","normal",136.320333333333,1143.33333333333,"N"
-2.39784375,-13.03005,"brown",-6.5150275,-0.041757,-14.58195,"no","normal",141.2355,1061.75,"P"
3.2349355,-13.4451166666667,"brown",-6.72255166666667,-0.00776875,-7.5162775,"no","normal",303.245666666667,1103.5,"N"
-2.19245775,-12.777425,"brown",-6.3887175,0.114539125,-27.8682,"no","normal",179.3365,1158.125,"P"
-3.48911,-11.9453875,"brown",-5.01157125,-0.011617625,-7.59189875,"no","normal",334.769875,1084.25,"P"
0.28426225,-12.081795,"brown",-6.0408995,-0.1307893,-24.68918,"no","normal",261.229775,1148.475,"P"
0.18356331547619,-11.9646714285714,"brown",-0.965031291666667,-0.0179654345238096,0.881537821428571,"no","normal",157.159113095238,1196.20833333333,"N"
2.03622966666667,-13.334475,"red",-6.6672275,-0.464650583333333,-2.40082879166667,"no","normal",450.737083333333,1129.33333333333,"N"
2.4382436875,-12.846475,"brown",-6.42323125,0.023412625,-24.54018125,"no","normal",442.51525,1184.6875,"P"
2.89285333333333,-11.8823166666667,"green",1.44642641666667,-0.122213416666667,1.77915625,"no","normal",446.017416666667,1001.91666666667,"N"
-2.57097666666667,-12.6768666666667,"brown",-1.28548833333333,-0.395459333333333,-4.29550666666667,"no","normal",456.074,1166,"N"
3.3906675,-12.654525,"brown",1.6953325,-0.50520075,7.304855,"no","normal",365.25975,1108,"N"
-3.67915619047619,-12.0000857142857,"brown",-4.12073452380952,0.162506761904762,-4.89841833333333,"yes","large",434.353333333333,1063.69047619048,"N"
-3.19802425,-11.1338525,"brown",-2.733443,-0.06852495,-5.90918625,"yes","normal",377.150275,1170.175,"N"
1.120167,-12.01224,"brown",-6.006114,-0.0932622,-22.64138,"yes","normal",276.5046,1171.4,"P"
-0.1708608,-12.57413,"brown",-6.287061,0.098173,-15.60095,"no","normal",285.7925,1043.5,"P"
3.04581079166667,-13.0176583333333,"brown",1.52290658333333,-0.262727833333333,3.83624529166667,"no","normal",494.768291666667,1086.875,"N"
2.10263125,-11.4225475,"brown",-5.71127175,0.022419375,-14.06098,"no","normal",308.538725,1194.8,"P"
-2.4005483,-11.98779,"brown",-5.993906,-0.0727834,-8.346842,"no","normal",352.5784,1070.4,"P"
1.58071530952381,-12.583905952381,"red",-6.29195035714286,0.0923402261904762,-9.67563690476191,"no","normal",182.081523809524,1100.21428571429,"P"
-1.93167941666667,-12.324425,"brown",-4.307013,0.217088166666667,-3.23048566666667,"no","normal",309.911583333333,1002.83333333333,"N"
-0.642123625,-12.462775,"brown",-6.23138375,0.077162125,-16.9868125,"no","normal",137.426625,1098,"P"
0.6080393,-13.21149,"brown",0.304019633333333,0.0924862666666667,0.275264566666667,"no","normal",172.355633333333,1073.76666666667,"N"
-2.39353407142857,-12.8085571428571,"brown",-6.40428619047619,-0.0296516666666666,-6.97251261904762,"no","normal",447.223714285714,1177.40476190476,"N"
0.8841625,-14.027275,"brown",-7.0136375,0.268454,-31.21425,"yes","large",314.22775,1180.5,"P"
4.1817575,-12.182275,"brown",2.09088,0.129282,6.686665,"no","normal",430.276,1032.25,"N"
1.83044833333333,-11.0868833333333,"brown",-5.54344,0.313381166666667,-20.0348333333333,"no","normal",394.573,1177,"P"
0.706892041666667,-13.2057291666667,"brown",0.353445791666667,0.166760833333333,0.628392833333333,"no","normal",312.972583333333,1132.58333333333,"N"
1.11680283333333,-11.5408666666667,"brown",-5.77043166666667,-0.504529,-22.5061166666667,"no","normal",295.395,1160,"P"
-3.397122,-12.24535,"brown",-6.1226625,0.61994825,-17.319575,"no","large",212.48325,1064.25,"N"
3.581024,-11.60866,"brown",1.79051,0.1904364,6.40546,"no","normal",414.6254,1022,"N"
0.320437566666667,-13.1703566666667,"brown",-6.58518333333333,-0.1393554,-29.0122666666667,"no","normal",244.1304,1156.76666666667,"P"
-0.270735,-14.4941,"red",-7.24704666666667,0.439206666666667,-32.4505666666667,"no","normal",211.447666666667,1190,"P"
1.52156405,-12.574995,"brown",-6.28749233333333,0.07445745,-22.4416,"no","normal",197.8826,1121.9,"P"
1.92318175,-13.983025,"brown",0.9615915,0.163743,2.2509725,"no","large",385.40725,1028.5,"N"
0.5513726,-14.44074,"brown",-7.220362,-0.1639688,-31.47978,"no","normal",214.1514,1168.2,"P"
-2.69860025,-12.0425916666667,"brown",-6.02130083333333,-0.0496671666666667,-5.69715183333333,"no","normal",195.924,1073,"N"
-1.20207033333333,-11.9500166666667,"brown",-4.32735516666667,-0.450942,-2.149512,"no","normal",329.258833333333,1105,"N"
-2.00632671428571,-11.9881571428571,"brown",-1.97946057142857,-0.183073857142857,-2.05241157142857,"no","normal",485.610857142857,1002,"N"
-3.510834,-11.47295,"brown",-4.6354325,-0.25346975,-9.457695,"no","normal",235.64675,1027.25,"P"
-0.776072071428571,-11.773669047619,"brown",-0.388036857142857,0.0929730238095238,-1.45945252380952,"no","normal",268.400547619048,1105.2619047619,"N"
3.76090375,-12.7251375,"brown",1.880452,0.0106981249999999,6.1640775,"yes","normal",370.27475,1083.125,"N"
-3.7124930952381,-11.6568761904762,"brown",-4.31521452380952,-0.163392357142857,-3.92798307142857,"no","normal",244.845738095238,1101.71428571429,"N"
-0.05768415,-12.6529725,"brown",-0.028842525,0.144853575,0.072300225,"no","normal",382.5829,1177.95,"N"
-3.246736,-12.12684,"brown",-6.063422,-0.2890452,-11.08892,"no","normal",291.076,1014.4,"P"
2.6724675,-11.341925,"brown",-5.6709625,0.08913975,-5.9205125,"no","normal",186.208,1057.25,"N"
-2.92123222222222,-12.2757333333333,"brown",-4.08251444444444,-0.0743066666666667,-2.11939766666667,"no","normal",339.303333333333,1066.66666666667,"N"
-0.6256828,-11.28106,"brown",-5.325199,-0.1128556,-13.491203,"no","normal",254.3876,1125,"P"
-1.314154,-12.7263291666667,"brown",-6.36316583333333,-0.0731559166666667,-8.35250875,"no","normal",309.592541666667,1033.91666666667,"N"
1.15882325,-11.7814533333333,"brown",-5.890721,0.0592729333333333,-22.6078666666667,"no","normal",267.905516666667,1192.4,"P"
1.06199941666667,-13.0630833333333,"brown",-6.53155083333333,0.0162315,-14.4889083333333,"no","normal",273.875833333333,1023.16666666667,"P"
-0.139298071428571,-11.9653285714286,"brown",-5.98266828571429,0.410856871428571,-22.4393757142857,"no","large",279.866257142857,1114.88571428571,"N"
3.87065666666667,-13.9291,"brown",-6.96455333333333,-0.390812,-30.4248333333333,"yes","normal",403.036,1111.66666666667,"P"
-1.92223018333333,-13.060605,"brown",-6.53030383333333,0.0229589,-26.71075,"no","normal",359.637816666667,1006.96666666667,"P"
-1.69474175,-13.4094666666667,"brown",-5.38650941666667,-0.118217916666667,-4.520735,"no","normal",131.780666666667,1095,"N"
0.99951,-12.6493375,"brown",-6.32467,-0.031161875,-3.691372125,"no","normal",491.157625,1116.625,"N"
0.5691125,-11.8225,"brown",-5.9112575,-0.193316,-2.2311175,"no","normal",345.6225,1038,"N"
3.97344,-13.0362,"green",1.98672,0.0155785,2.603395,"no","normal",403.9085,1185.5,"N"
1.2787725,-12.726,"red",0.63938525,0.055031,0.0192165000000001,"no","normal",328.35875,1098.5,"N"
0.3222742,-12.62332,"brown",0.1611382,0.0229442,0.6871774,"no","normal",147.2744,1000.6,"N"
1.8257436,-13.77564,"red",-6.887816,0.2619424,-3.04734,"no","large",333.104,1151.4,"N"
-3.37594,-13.781,"brown",-6.890495,-0.5012455,-16.9916,"no","normal",495.4615,1199,"P"
0.2040035,-13.82775,"brown",-6.91387333333333,-0.0459323333333333,-30.6748,"no","normal",144.616166666667,1103.66666666667,"P"
0.8393254,-12.59944,"red",-6.299718,-0.3124744,-22.81256,"no","normal",318.338,1003,"P"
1.4041323968254,-12.8246149206349,"brown",-6.4122999047619,-0.107667047619048,-21.0163434920635,"no","normal",287.703714285714,1025.68253968254,"P"
-0.620868821428571,-12.856575,"brown",-6.42828821428571,-0.129619892857143,-20.2781857142857,"no","normal",214.057178571429,1046.53571428571,"P"
0.376075,-13.3660583333333,"red",-6.68303333333333,0.314938,-13.2254,"no","large",281.713083333333,1076.41666666667,"N"
0.050286222222222,-11.5294477777778,"brown",-5.30590188888889,-0.111286722222222,-3.21526942222222,"no","normal",193.960155555556,1053.97777777778,"N"
-0.844383666666667,-10.9282041666667,"brown",-0.422191291666667,0.079107375,-0.193699916666667,"no","normal",137.483916666667,1090.45833333333,"N"
2.725048,-12.4289,"brown",-6.214454,0.250698,-21.42384,"no","normal",172.4696,1117.8,"P"
-1.43413455714286,-12.62312,"brown",-5.81997628571428,-0.273069928571429,-10.088859,"no","normal",124.301257142857,1159.7,"P"
-2.33082174285714,-12.4323585714286,"brown",-4.955814,0.163843957142857,-2.86633192857143,"no","normal",412.473185714286,1004.68571428571,"N"
-4.0185925,-12.2604833333333,"brown",-3.89389,0.00150700000000002,-8.358695,"no","normal",439.326333333333,1073.41666666667,"P"
0.168816666666667,-12.5249,"brown",-6.26245,-0.512102333333333,-28.8565333333333,"yes","normal",332.129333333333,1006,"P"
-1.20702325,-12.2985833333333,"brown",-6.14928916666667,-0.169386333333333,-25.5815833333333,"no","normal",165.863166666667,1049.58333333333,"P"
0.0494448750000001,-12.152025,"brown",-6.0760125,-0.2046945,-14.907025,"no","normal",178.802875,1060.125,"P"
-1.76832583333333,-14.0791,"brown",-7.03955166666667,0.37270875,-32.7030083333333,"no","normal",430.221,1088.83333333333,"P"
1.004112,-13.2523025,"red",-6.62615125,0.230259725,-5.14692625,"no","normal",219.380175,1054.225,"N"
0.563743416666667,-12.3517083333333,"red",-6.17585833333333,-0.00137404166666667,-21.189,"no","normal",379.970083333333,1192.70833333333,"P"
2.23372183333333,-12.7828666666667,"brown",1.1168595,-0.175049,2.83559083333333,"no","normal",359.786666666667,1183,"N"
-4.33798375,-13.0241375,"brown",-5.6198975,0.336585125,-8.51959,"no","large",187.435625,1123.5,"P"
-0.852539714285714,-12.9682142857143,"brown",-0.426270571428571,-0.0643118571428571,-0.976494285714286,"no","normal",300.609,1023.14285714286,"N"
0.711996666666667,-11.9283333333333,"brown",0.355996333333333,-0.613913,0.836777666666667,"no","normal",406.316333333333,1055.33333333333,"N"
-1.9477705,-12.642625,"brown",-6.3213085,-0.04116305,-26.7438625,"no","normal",318.26185,1082.625,"P"
2.42804875,-12.752975,"green",1.21402325,-0.000966499999999981,5.0851325,"no","normal",330.725,1180,"N"
3.64910729166667,-13.568725,"brown",1.82455670833333,0.200163291666667,3.60189329166667,"no","normal",231.07175,1167.85416666667,"N"
4.49528,-14.0493,"green",2.24764,0.885061,10.2376,"yes","large",438.952,1136,"N"
4.13316666666667,-12.4711333333333,"brown",2.06658333333333,-0.01422,7.21988333333333,"yes","normal",237.939,1130.33333333333,"N"
-0.489562,-11.6715791666667,"brown",-5.35863625,0.286452416666667,-11.0638741666667,"no","normal",158.912833333333,1011.20833333333,"N"
1.50607375,-12.9162583333333,"brown",-6.45812916666667,-0.183476791666667,-5.11709041666667,"yes","normal",261.851458333333,1034.54166666667,"N"
-2.8443465,-13.51085,"brown",-5.70882957142857,-0.073437,-6.23795514285714,"yes","normal",470.646457142857,1145.52857142857,"N"
2.284366625,-12.7597,"red",1.14218325,-0.10355975,2.43987108333333,"no","normal",159.10225,1159.58333333333,"N"
-2.72815904761905,-11.9396214285714,"red",-1.66096207142857,-0.0206679761904762,-3.7726519047619,"no","normal",165.226023809524,1141.95238095238,"N"
-1.60102829292929,-12.5355813131313,"brown",-6.26779156565657,-0.136222090909091,-21.989394949495,"no","normal",103.927161616162,1066.59090909091,"P"
3.17160888888889,-12.4192111111111,"brown",1.58580333333333,0.164423111111111,4.81227555555555,"yes","large",324.476444444444,1061.22222222222,"N"
-2.99161357142857,-12.1505571428571,"brown",-6.07528571428571,0.106336785714286,-15.1638142857143,"no","normal",365.620285714286,1179.21428571429,"P"
3.81876333333333,-11.1919,"brown",1.90938,0.195159333333333,4.08902666666667,"no","large",305.307,1015.33333333333,"N"
2.76203,-12.40586,"red",1.381012,-0.2982174,1.3676024,"no","normal",167.163,1016.8,"N"
3.21992,-11.7205,"red",-5.86024,-0.5836475,-28.44705,"no","normal",291.2605,1198.5,"P"
1.80222314285714,-13.6825285714286,"red",0.901110714285714,-0.295661142857143,1.75349971428571,"yes","normal",193.710571428571,1089.57142857143,"N"
-3.80218440476191,-12.2107714285714,"brown",-4.59386619047619,0.0267901785714286,-4.45874023809524,"no","normal",279.792345238095,1034.77380952381,"N"
-0.7135294,-14.06782,"brown",-7.033896,0.6064846,-29.32986,"yes","large",387.6236,1133.2,"N"
3.830436,-11.57584,"red",-5.787912,0.4110802,-12.73494,"no","normal",376.9152,1124.6,"N"
4.253695,-12.7203625,"brown",2.12684875,-0.37882925,8.75653875,"no","normal",424.94675,1068,"N"
-4.446125,-14.75775,"brown",-4.749385,0.03095,-11.5874,"no","large",365.2825,1031.5,"N"
1.72620466666667,-11.4072,"brown",-4.006011,0.00665699999999999,-2.27691966666667,"yes","normal",129.579,1075.33333333333,"N"
0.50542475,-12.6962975,"brown",-6.34814975,-0.161987875,-19.7632625,"no","normal",442.024025,1118.55,"P"
-2.86746175,-12.511975,"brown",-6.2559925,0.2170825,-4.1966225,"no","normal",341.89275,1183.5,"N"
3.211655,-12.0667333333333,"brown",-6.03336916666667,-0.07953125,-20.370825,"yes","normal",389.240083333333,1151.75,"P"
1.74359291666667,-13.103575,"red",-6.55179083333333,-0.386405083333333,-2.34957816666667,"no","normal",246.553083333333,1048.08333333333,"N"
-0.4083695,-12.3283666666667,"red",-0.204185666666667,-0.154272833333333,-0.0314543333333333,"no","normal",401.077666666667,1058.5,"N"
-2.565082,-13.190875,"brown",-6.59543208333333,0.230544666666667,-28.4417833333333,"no","normal",176.716125,1038.875,"P"
-0.146211666666666,-12.1394333333333,"brown",-6.06972,-0.170511916666667,-7.89222166666667,"yes","normal",371.3545,1023.58333333333,"P"
2.368493,-13.10075,"green",-6.550385,-0.2630345,-1.577755,"no","normal",160.1475,1189,"N"
1.67331911111111,-13.4544111111111,"brown",-6.72720611111111,0.312880611111111,-27.6727444444444,"no","normal",363.835222222222,1090.77777777778,"P"
-1.4250905959596,-11.9943196969697,"brown",-3.76783763636364,0.0643137777777778,-4.69771458585859,"no","normal",458.147833333333,1011.97474747475,"N"
1.1199182,-12.23982,"brown",-6.119906,-0.400477,-14.701444,"no","normal",348.7882,1198.8,"P"
2.0483837,-11.96403,"brown",-5.982015,-0.084094,-18.39412,"no","normal",341.2892,1154.2,"P"
-1.17706325,-12.3855875,"brown",-0.5885325,0.176615875,-1.735617875,"no","normal",211.216125,1028.625,"N"
-0.734529357142857,-11.3443257142857,"brown",-2.17589295714286,-0.253460842857143,-1.6266277,"no","normal",133.750457142857,1084.4,"N"
-1.63632916666667,-12.2676708333333,"brown",-6.13383125,-0.370432208333333,-25.7976625,"yes","normal",474.830458333333,1181.41666666667,"P"
0.154599166666667,-11.775594047619,"brown",-5.88779916666667,-0.0540304285714285,-12.8380254761905,"no","normal",465.762678571429,1094.75,"N"
2.0487738,-11.5449,"green",-5.772438,-0.0629416,-7.59009,"no","normal",231.5888,1083,"N"
-1.91945116666667,-13.1543166666667,"brown",-6.57716,0.1827585,-4.29894666666667,"no","normal",387.064666666667,1107,"N"
-0.022504625,-12.4685925,"brown",-3.139953575,-0.1979558625,-2.1522345625,"no","normal",419.174225,1002.0125,"N"
3.24996833333333,-11.83755,"brown",-5.91877166666667,0.284772333333333,-3.94185,"no","normal",207.862833333333,1094,"N"
-0.7651804,-12.18254,"brown",-6.091258,-0.1063572,-18.57224,"no","normal",396.0902,1189.2,"P"
1.20788066666667,-12.0624333333333,"brown",-6.03121833333333,0.2841065,-6.004785,"no","normal",379.7855,1170.33333333333,"N"
2.46889964285714,-12.2457625,"brown",-6.12288357142857,-0.0264966071428572,-21.187725,"no","normal",257.455392857143,1109.75,"P"
-3.71221,-13.66065,"brown",-6.83033,0.0455165,-27.72775,"no","large",241.5275,1163,"P"
-2.53632083333333,-12.357475,"brown",-5.3465275,0.14608875,-9.79402833333333,"no","normal",385.262666666667,1197.75,"N"
0.823694583333333,-12.3171375,"brown",-3.16244579166667,-0.1664065,-1.66952333333333,"no","normal",456.388833333333,1005.54166666667,"N"
-2.413266,-12.5087625,"brown",-6.25438,-0.36495375,-18.6316375,"no","normal",461.12225,1189.75,"P"
1.8700182,-11.96852,"brown",-5.984254,0.3956892,-12.07004,"no","normal",213.14,1198.6,"N"
-0.801301375,-12.72628,"brown",-6.363146375,0.1167430375,-24.16575375,"no","normal",257.0741625,1138.2,"P"
0.0455641750000002,-12.1327125,"brown",-6.06635,-0.2529113,-9.11170925,"no","normal",140.53805,1017.95,"P"
-4.0940725,-12.09075,"brown",-6.045365,0.60616925,-13.066875,"no","large",229.364,1151.75,"N"
3.968848,-12.19166,"brown",-6.095832,0.1986642,-16.15408,"no","large",105.2582,1186.6,"N"
0.226166314285714,-12.0552514285714,"brown",-6.02762264285714,0.107448192857143,-12.5139959285714,"no","normal",373.884692857143,1147.13571428571,"P"
0.0824990340909091,-12.7308988636364,"brown",-0.152543125,-0.0364729034090909,0.614324414772727,"no","normal",105.187522727273,1038.27840909091,"N"
1.381305,-13.5588666666667,"brown",-6.77943333333333,-0.343816,-1.24402066666667,"no","normal",380.209,1121,"N"
-3.98118666666667,-12.6847333333333,"red",-6.34238333333333,-0.051043,-24.1357,"no","normal",420.415,1047.66666666667,"P"
-1.79206011904762,-13.0601571428571,"red",-3.87606935714286,-0.354375309523809,-1.94326578571429,"no","normal",442.202119047619,1120.2619047619,"N"
3.37201333333333,-13.2895,"brown",-6.64473333333333,-0.328963,-21.9224333333333,"no","normal",305.704,1155.33333333333,"P"
-0.76346075,-13.4275333333333,"brown",-0.3817295,0.12760525,-1.08393816666667,"no","normal",163.442916666667,1073,"N"
1.059254,-12.5444354166667,"brown",-6.27222,0.241941104166667,-28.0207,"no","normal",466.662083333333,1174.22916666667,"P"
3.151672,-12.29796,"brown",-6.14898,0.5130346,-20.7625,"yes","normal",136.0268,1184.8,"P"
4.62339,-11.5276,"brown",2.31169666666667,-0.429317333333333,10.0068466666667,"no","normal",142.226666666667,1123.33333333333,"N"
3.839995,-12.9623,"red",1.9199925,-0.05400125,3.0728485,"no","normal",156.75075,1100.5,"N"
3.82766125,-13.2468375,"red",1.91382875,-0.238878625,5.47427125,"no","normal",127.9105,1170.25,"N"
0.267356041666666,-11.6312375,"brown",-5.81561833333333,0.0569001666666667,-14.5197125,"yes","normal",417.073916666667,1005.375,"P"
-0.943884857142857,-12.5611314285714,"brown",-0.471942285714286,0.167863685714286,-0.570395171428571,"no","normal",362.550814285714,1179.01428571429,"N"
-1.8180930625,-12.64376875,"brown",-4.906486,0.0155118625,-6.615762,"no","normal",326.2136375,1060.4125,"N"
0.160205475,-12.0203325,"brown",0.080103125,-0.17579515,-0.20110055,"no","normal",422.169725,1130.35,"N"
-2.33856125,-12.3365,"brown",-6.1682525,-0.1125475,-10.2023675,"no","normal",394.612,1117.75,"P"
1.55846156666667,-12.3093366666667,"brown",0.7792305,0.0117247333333333,1.1983914,"no","normal",291.362433333333,1195.01666666667,"N"
-1.10977444444444,-11.7765333333333,"brown",-5.88827555555556,0.237589888888889,-15.2865222222222,"no","normal",119.384666666667,1017.11111111111,"P"
2.92210571428571,-12.9738857142857,"brown",-1.06388257142857,-0.197355714285714,0.875473857142857,"no","normal",346.295571428571,1060.57142857143,"N"
1.72187235,-13.42376,"brown",-6.7118825,0.00999799999999998,-28.71749,"no","normal",241.790675,1012.825,"P"
0.0947433999999999,-11.05762,"brown",-5.528814,-0.3494384,-13.72374,"yes","normal",350.0206,1141.6,"P"
3.5360825,-13.945,"brown",-6.972495,0.20315675,-23.287975,"no","normal",189.63875,1164.75,"P"
-2.2504422,-12.4084133333333,"brown",-4.987053,-0.328012111111111,-3.87780225555556,"no","normal",495.918511111111,1066.90555555556,"N"
2.78583075,-10.6905,"red",-5.3452425,0.03326775,-7.190615,"no","normal",209.318,1186.5,"N"
1.7722615,-11.6913414285714,"green",-5.84567257142857,-0.135811257142857,-19.4213314285714,"no","normal",170.0794,1037.08571428571,"P"
3.55386222222222,-11.8633,"brown",1.77693111111111,-0.0392763333333333,4.90211333333333,"yes","normal",425.644777777778,1196.66666666667,"N"
-1.79128412337662,-12.3257785714286,"brown",-6.16288850649351,0.0439477467532467,-25.5832896103896,"no","normal",328.565311688312,1143.81168831169,"P"
1.67309,-13.49515,"green",0.8365435,-0.4178265,1.652995,"no","normal",181.1645,1167.5,"N"
-0.380605305555556,-12.1791738095238,"brown",-6.08958757936508,-0.0630836111111111,-20.8363551587302,"no","normal",487.272948412698,1152.95238095238,"P"
-2.525835,-13.364125,"brown",-6.6820575,-0.38336425,-14.41295,"no","normal",266.1105,1094.75,"P"
1.24578766666667,-12.5133416666667,"brown",-6.25667,0.00730845833333332,-25.8717708333333,"no","normal",355.668458333333,1099.33333333333,"P"
-1.27119641666667,-12.517525,"brown",-5.34463036666667,0.0877921,-4.16239683333333,"no","normal",405.6988,1029.75,"N"
0.69032,-14.0032,"brown",-7.001605,-0.074795,-30.46595,"no","normal",468.7425,1043,"P"
