"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V13","V19","V22","V30","V33","V35","V36","V40","V41","V42","V43","V45","V47","V50","V51","V52","V59","V63","V72","V75","class"
0,23.551724137931,7.17241379310345,6.72413793103448,2409.10344827586,49.2758620689655,27.8275862068966,19.9310344827586,257.862068965517,"0",6.31034482758621,7.03448275862069,"7","2","1","3","9",6.03448275862069,22.6551724137931,"3",14.8275862068966,40.3448275862069,"1",5.86206896551724,9,4.72413793103448,"1",9.20689655172414,6.06896551724138,3.55172413793103,4.55172413793103,"0"
3.88888888888889,64.1111111111111,26.3333333333333,21.7777777777778,23.7777777777778,15.7777777777778,6,31.5555555555556,55.2222222222222,"1",1.88888888888889,14,"7","2","1","0","9",7.11111111111111,11.3333333333333,"3",6.11111111111111,163.111111111111,"1",5.77777777777778,6.22222222222222,1.33333333333333,"1",12.5555555555556,4.77777777777778,5.11111111111111,1.88888888888889,"0"
4.66666666666667,228.666666666667,9,3.33333333333333,1295.66666666667,51,9.66666666666667,6.66666666666667,19,"1",1.66666666666667,4.33333333333333,"0","2","1","0","9",4,51.3333333333333,"0",15.3333333333333,174,"0",3,236.333333333333,2,"1",11.3333333333333,6.33333333333333,17.6666666666667,1.33333333333333,"0"
13.4285714285714,51.5714285714286,25.7142857142857,20.1428571428571,18,12.7142857142857,89.2857142857143,27.8571428571429,107.714285714286,"1",9.57142857142857,12.7142857142857,"3","2","1","1","9",6.42857142857143,7.14285714285714,"3",18.4285714285714,8,"1",6.85714285714286,2.57142857142857,0.857142857142857,"0",2.42857142857143,6.28571428571429,2.14285714285714,2,"0"
2,34,19,9.2,1381.6,85.2,41,28.2,259,"0",5.2,17,"7","2","1","1","9",5,6.8,"3",11.6,58.8,"1",3.8,175.2,7.4,"0",2.8,5,2.4,5,"0"
0,6.53250773993808,16.9256965944272,9.8343653250774,2599.23684210526,78.1269349845201,13.7585139318885,26.6207430340557,130.165634674923,"0",2.92879256965944,11.5526315789474,"7","2","1","2","9",5.95046439628483,5.78328173374613,"3",9.46130030959752,32.561919504644,"1",6.34829721362229,8.19195046439629,3.03560371517028,"0",13.9040247678019,6.08204334365325,2.92724458204334,2.96439628482972,"0"
6.25,6.5,4.125,5.75,2.625,3.125,32,7.5,23.125,"1",5.875,2.625,"7","2","1","1","9",6,58.375,"3",3.75,10.5,"1",4.75,3.25,3.5,"1",5.625,5.375,4.125,4.625,"0"
0,36.0833333333333,22.2380952380952,4.84523809523809,16200.7619047619,449.892857142857,5.98809523809524,11.4285714285714,218.690476190476,"0",2.02380952380952,6.34523809523809,"7","2","1","3","9",5.61904761904762,22.9642857142857,"3",7.64285714285714,114.952380952381,"1",6.09523809523809,10.25,2.88095238095238,"0",8.90476190476191,6.55952380952381,3.72619047619048,2.39285714285714,"1"
11.25,401.25,8.5,2.5,30.75,1.75,33.5,7.75,47.5,"1",5.25,1.75,"7","2","1","3","9",7,5.75,"3",8.75,17.25,"1",6.5,4.5,2.75,"0",249.75,6.25,1.25,3.75,"0"
18.625,19,20.75,3.375,28.5,2.5,250.25,18.5,49,"2",23.875,2,"7","2","1","1","9",6,20.75,"1",9.5,432.375,"1",5,17.25,1.25,"0",17.75,6.125,3.25,10,"0"
0,95,7,8.45454545454546,2482.63636363636,34.8181818181818,5.27272727272727,14.3636363636364,27.9090909090909,"0",1.63636363636364,8.63636363636364,"7","2","1","3","9",6.09090909090909,7.90909090909091,"3",8.54545454545454,27.3636363636364,"1",5.72727272727273,3.27272727272727,3.63636363636364,"1",4.36363636363636,4.63636363636364,2.09090909090909,2.09090909090909,"1"
1.33333333333333,2.16666666666667,13,7.5,1246.66666666667,49.1666666666667,4.66666666666667,25,53.6666666666667,"0",1.66666666666667,12.5,"4","2","1","0","9",6.16666666666667,6.83333333333333,"2",4,16.3333333333333,"1",7.83333333333333,3,3.83333333333333,"1",311.833333333333,6.83333333333333,2.66666666666667,10.3333333333333,"1"
5.54545454545455,76.0909090909091,9.63636363636364,8.45454545454546,17.3636363636364,5.36363636363636,23.6363636363636,21.6363636363636,155.545454545455,"1",5.63636363636364,4.72727272727273,"4","2","1","3","9",5.72727272727273,9,"3",14.4545454545455,134.272727272727,"1",6,18.3636363636364,6.45454545454545,"0",14.6363636363636,6.27272727272727,4.36363636363636,3.36363636363636,"0"
3.5,2.375,8.375,7,106.5,17.625,9.75,27.75,94,"1",2.5,8.125,"7","2","1","0","8",5.5,5.75,"3",8.75,18,"1",5.875,3.875,4.125,"1",44.875,4.5,1.625,2.25,"1"
1.8,22.2,3.2,6.2,7.2,4,3.8,11.2,30.8,"1",2,3.6,"7","2","1","1","9",6.4,3.6,"2",4.4,8,"1",4.8,22.6,6.4,"0",4.8,6.2,3.2,36.8,"1"
3.33333333333333,105.833333333333,24,7.16666666666667,154.333333333333,15.6666666666667,3.33333333333333,9.83333333333333,11.1666666666667,"1",1,9,"3","2","7","0","9",5.33333333333333,2.33333333333333,"3",11.5,206.833333333333,"1",7.5,1.5,3,"0",14.8333333333333,5.66666666666667,2.5,2.66666666666667,"1"
4.14285714285714,43.4285714285714,17.2857142857143,13.1428571428571,4.14285714285714,2.28571428571429,28.1428571428571,23.7142857142857,136.571428571429,"1",6.14285714285714,1.71428571428571,"3","2","1","3","9",5.42857142857143,128.428571428571,"0",13.1428571428571,14,"1",7,4.71428571428571,0.857142857142857,"1",3,5.71428571428571,1.57142857142857,2.14285714285714,"0"
0,754.333333333333,17.6666666666667,1.66666666666667,34.3333333333333,122.333333333333,6,3,4,"0",1.66666666666667,0.666666666666667,"9","2","1","3","9",6.66666666666667,3.66666666666667,"2",7,24,"1",7,30,2.33333333333333,"1",4.33333333333333,6.66666666666667,19,2.66666666666667,"0"
0.857142857142857,996.571428571429,8.71428571428571,5.42857142857143,1495.71428571429,66.1428571428571,163.285714285714,25.8571428571429,698.142857142857,"0",20.1428571428571,6.42857142857143,"7","2","1","2","8",5.57142857142857,59.4285714285714,"3",14.1428571428571,29.7142857142857,"1",4.57142857142857,7.57142857142857,2.28571428571429,"1",3.71428571428571,5,2.42857142857143,2.28571428571429,"1"
11.5,16.625,12.5,13.875,8.625,14,51.25,25.25,45.75,"1",5.5,9.125,"7","2","1","3","9",5.75,1.375,"0",31.875,4.625,"1",6.875,2.875,1.375,"1",6.875,5.5,2.75,2.375,"0"
3.33333333333333,144.166666666667,9.83333333333333,6.83333333333333,207.5,17.3333333333333,13.3333333333333,23.1666666666667,103.666666666667,"1",3,8,"7","2","1","0","9",5.66666666666667,7,"1",25.1666666666667,120.5,"1",8.33333333333333,6,2.16666666666667,"0",4.5,6.5,8.83333333333333,3.16666666666667,"0"
4,35,28.4,16.6,125.8,23.2,7.2,26.8,45,"1",2.6,20.6,"3","2","1","0","9",6.2,59.6,"3",7.2,72.8,"1",5.6,3.2,2.4,"1",2.8,5.8,6.8,0.8,"1"
6.44615384615385,2.64615384615385,20.1269230769231,21.9884615384615,7.7,7.56153846153846,10.3423076923077,29.4615384615385,43.5769230769231,"1",2.36538461538462,5.90769230769231,"7","2","1","3","9",6.18461538461538,4.33076923076923,"3",10.7115384615385,6.45769230769231,"1",4.40769230769231,5.76538461538462,4.16538461538462,"1",46.5076923076923,6.27307692307692,2.73846153846154,2.12307692307692,"0"
3.4,0,18.6,6.8,322,13.8,47.2,9.8,68.4,"1",2.6,6.8,"0","2","0","2","8",6.4,17,"1",24,10554.2,"0",7.2,9,2,"0",4.2,5.8,3,2.4,"0"
4.74673202614379,15.0604575163399,7.33823529411765,7.2859477124183,927.264705882353,31.4101307189542,49.8104575163399,28.3316993464052,436.151960784314,"1",10.4199346405229,9.82843137254902,"7","2","1","3","9",5.56862745098039,15.1192810457516,"3",13.8725490196078,13.0049019607843,"1",5.61928104575163,19.0130718954248,3.58496732026144,"1",13.9673202614379,5.90359477124183,1.8578431372549,3.2859477124183,"0"
46.6666666666667,1.22222222222222,14.1111111111111,13.7777777777778,1.88888888888889,3.44444444444444,88.4444444444444,27.4444444444444,52.1111111111111,"2",5.44444444444444,3.33333333333333,"3","2","1","3","9",5.77777777777778,2.88888888888889,"3",7.33333333333333,17.2222222222222,"1",6.11111111111111,3.22222222222222,1.44444444444444,"1",5.55555555555556,6.11111111111111,2.11111111111111,3.33333333333333,"0"
0,2,9,28,2901,1943,8,22,2671,"0",6,28,"3","2","4","3","8",6,3,"3",14,0,"8",8,5,1,"1",4,4,0,43,"1"
1.6,8.6,9.4,15.4,176,148.8,6.2,30.8,78.8,"0",1.4,22,"7","2","1","3","9",6.8,7,"3",1.6,332.4,"1",6.4,11.4,2.2,"0",5.8,4.6,1.6,2.8,"1"
0,11.5,11.625,7,4093.75,58.375,11.125,10.375,39.625,"0",1.375,7,"4","2","1","0","9",5.875,135.125,"3",10.25,29.5,"1",4.75,6.625,1.375,"0",1.25,5.75,3,5.75,"1"
4.53273809523809,12.9196428571429,12.1428571428571,6.16369047619048,954.770833333333,23.1934523809524,8.31845238095238,13.9732142857143,25.3988095238095,"1",1.86904761904762,7.04761904761905,"7","2","1","3","9",6.61309523809524,16.1904761904762,"3",12.6964285714286,168.666666666667,"1",6.62202380952381,6.98809523809524,3.93154761904762,"1",8.93154761904762,6.46130952380952,1.9375,3.07142857142857,"1"
3.18181818181818,12,21.0909090909091,7,130,40.1818181818182,25.1818181818182,36.1818181818182,247.818181818182,"1",6.09090909090909,19.0909090909091,"7","2","1","3","9",6.54545454545455,11.2727272727273,"3",11.9090909090909,308.545454545455,"1",6.45454545454545,3.63636363636364,1.90909090909091,"0",26.6363636363636,5.18181818181818,2.90909090909091,5.63636363636364,"1"
0,0.333333333333333,214,26,4622.66666666667,182.333333333333,4.33333333333333,29.6666666666667,134.333333333333,"0",3.33333333333333,27.3333333333333,"7","2","1","0","9",4.66666666666667,7.33333333333333,"3",9.66666666666667,65.3333333333333,"2",3.66666666666667,30,0.333333333333333,"0",18,4.66666666666667,1.66666666666667,0.666666666666667,"1"
7.97058823529412,12.3529411764706,403.205882352941,18.9411764705882,11.4411764705882,9.94117647058824,8.14705882352941,24.0294117647059,29.5294117647059,"1",1.20588235294118,7.79411764705882,"7","2","1","0","9",6.32352941176471,16.4117647058824,"3",9.91176470588235,22.5294117647059,"1",6.91176470588235,14.9705882352941,4.91176470588235,"0",12.5294117647059,5.88235294117647,4.05882352941176,3.64705882352941,"1"
0,14.5761904761905,6.31904761904762,5.75,4371.96904761905,184.411904761905,17.6904761904762,12.702380952381,386.585714285714,"0",5.14761904761905,8.05952380952381,"7","2","1","3","9",5.50238095238095,13.0166666666667,"3",9.65476190476191,22.0809523809524,"1",5.70238095238095,14.5857142857143,2.08095238095238,"1",8.76666666666667,6.40238095238095,2.06190476190476,3.08809523809524,"1"
2.8,11.3333333333333,8.4,7.13333333333333,6.26666666666667,5.53333333333333,12.4,12.4,88.2666666666667,"1",4.4,3.4,"3","2","1","3","9",6.26666666666667,5.26666666666667,"0",38.5333333333333,5.66666666666667,"1",5.86666666666667,2.46666666666667,2.6,"0",6.93333333333333,5.66666666666667,2.06666666666667,4.33333333333333,"0"
4.8,499.2,6,9.6,1293.6,34.2,28.2,32.6,186.8,"1",6,13.2,"7","2","1","3","9",5.6,10.4,"0",12.4,23.6,"1",6.4,1.4,3,"0",2.8,5.4,8.4,0.6,"0"
3.30769230769231,217.153846153846,8,4.38461538461539,361.230769230769,22.5384615384615,8.30769230769231,17.3076923076923,43.0769230769231,"1",2.15384615384615,7.46153846153846,"7","2","1","3","9",5.76923076923077,4.23076923076923,"1",16.4615384615385,25.2307692307692,"1",5.76923076923077,18.3846153846154,1.30769230769231,"0",9.15384615384615,6.53846153846154,3.07692307692308,2.23076923076923,"1"
0.714285714285714,71.2857142857143,14.8571428571429,5.57142857142857,1512.57142857143,19.5714285714286,8,16,25.2857142857143,"0",1.85714285714286,6.28571428571429,"4","2","1","0","9",7.57142857142857,19.7142857142857,"3",8.42857142857143,137.857142857143,"1",7.14285714285714,5.42857142857143,1.71428571428571,"1",13.2857142857143,5.42857142857143,1.28571428571429,1.71428571428571,"1"
5.68333333333333,474.766666666667,7.39444444444444,2.7,11.0722222222222,2.51111111111111,8.83888888888889,4.31666666666667,10.9555555555556,"1",2.17777777777778,1.51666666666667,"3","2","1","3","9",5.87222222222222,7.07222222222222,"3",13.0555555555556,11.5166666666667,"1",6.06111111111111,6.66111111111111,2.37222222222222,"1",9.41111111111111,5.68333333333333,3.10555555555556,2.10555555555556,"0"
2.16666666666667,838.333333333333,7.66666666666667,6.16666666666667,1354.33333333333,10,5.16666666666667,9.83333333333333,16.5,"0",1.33333333333333,6.83333333333333,"4","2","1","2","9",6.83333333333333,2.83333333333333,"2",5.33333333333333,222.666666666667,"1",5.33333333333333,6.5,4,"0",1.83333333333333,4.66666666666667,2.16666666666667,7.83333333333333,"0"
3.66666666666667,20,2,3,8.66666666666667,1,4.66666666666667,4,3.66666666666667,"2",2,1,"7","2","1","3","8",7.33333333333333,0.666666666666667,"0",10.6666666666667,33,"0",6,95.3333333333333,2.33333333333333,"1",214,6.66666666666667,6.33333333333333,1,"0"
8.4,1728.2,13.2,4.2,40.2,138,191.4,27.8,687.4,"1",21.2,0.8,"3","2","3","1","9",5.6,9.4,"3",8.2,258.4,"7",6,15.2,5.4,"0",23,6.8,1.4,4.4,"0"
3.71428571428571,14.2857142857143,22.4285714285714,7,1352.42857142857,111.857142857143,12,23.5714285714286,35,"0",2.14285714285714,8,"7","2","1","3","9",5.42857142857143,2,"1",15.5714285714286,12.8571428571429,"1",4.57142857142857,70.8571428571429,1.71428571428571,"1",18.8571428571429,6.42857142857143,1,2.57142857142857,"1"
0,11.3333333333333,4.77777777777778,7.88888888888889,2900.44444444444,99.5555555555556,47.7777777777778,19.6666666666667,619.777777777778,"0",8.22222222222222,8.33333333333333,"7","2","1","3","9",6.44444444444444,9.44444444444444,"3",8.77777777777778,181.888888888889,"1",5.33333333333333,3.22222222222222,0.888888888888889,"0",19.5555555555556,5.77777777777778,3,3,"1"
3.5,33.5,62.5,22,9.5,9,16,22,43,"1",1.5,9,"7","2","1","0","9",7,1.5,"3",236.5,63,"1",8,4,1.5,"0",1.5,6,2,1,"1"
6.54212454212454,346.908017908018,6.17582417582418,4.2977207977208,10.2714692714693,1.74074074074074,10.2431827431827,8.80993080993081,12.9055759055759,"1",2.12657712657713,1.48697598697599,"7","2","1","3","9",6.30932030932031,7.02564102564103,"3",11.453194953195,10.6827431827432,"1",6.65588115588116,19.0429385429385,2.11172161172161,"0",5.46906796906797,6.26495726495726,2.40944240944241,2.58485958485959,"0"
5.09880952380952,6.025,8.86904761904762,11.2821428571429,989.410714285714,43.402380952381,7.00119047619048,30.1059523809524,43.977380952381,"1",1.48809523809524,12.6678571428571,"3","2","1","3","9",6.23809523809524,7.88809523809524,"3",13.1488095238095,9.80476190476191,"1",6.34880952380952,10.4702380952381,4.70833333333333,"0",8.65476190476191,5.44404761904762,2.30238095238095,2.9952380952381,"1"
28.25,18.75,4.5,2.75,1198.75,21.25,423,33.25,177,"0",13.5,2.75,"7","2","3","3","9",6.25,4.25,"3",15,73.5,"1",3.25,1,1.25,"0",2.5,5.25,2,2.75,"0"
5.90625,168.677083333333,10.2604166666667,8.25,201.979166666667,21.0833333333333,8.51041666666667,19.75,24.9479166666667,"1",1.52083333333333,11.4375,"7","2","1","3","9",5.33333333333333,14.1666666666667,"3",15.0729166666667,13.6666666666667,"1",6.97916666666667,5.0625,4.29166666666667,"0",14.6875,6.375,3.1875,2.83333333333333,"1"
0,8.47878787878788,19.2393939393939,6.77272727272727,4311.38484848485,102.348484848485,7.20606060606061,19.3818181818182,97.6,"0",1.61818181818182,7.24545454545455,"3","2","1","2","9",5.40606060606061,10.5545454545455,"3",8.12727272727273,140.527272727273,"1",5.3,10.2969696969697,2.6969696969697,"1",13.9424242424242,6.03939393939394,5.91818181818182,1.50606060606061,"1"
0,22.8947368421053,13.2105263157895,4.47368421052632,4295.36842105263,329.263157894737,4.52631578947368,14.3684210526316,103.263157894737,"0",1.52631578947368,5.73684210526316,"3","2","0","3","9",5.84210526315789,6.68421052631579,"3",10.4736842105263,45.7894736842105,"1",6.31578947368421,4.36842105263158,2.57894736842105,"0",10.5789473684211,5.94736842105263,2.10526315789474,2.68421052631579,"1"
11.5555555555556,89.1111111111111,5.55555555555556,4.66666666666667,594,16.1111111111111,18.5555555555556,13.6666666666667,15.2222222222222,"1",2.88888888888889,4.66666666666667,"3","2","1","2","9",7,8.33333333333333,"0",6.55555555555556,134.555555555556,"1",5.77777777777778,15.6666666666667,2.33333333333333,"0",20.6666666666667,6.33333333333333,2.66666666666667,4.33333333333333,"1"
0.818181818181818,10.9090909090909,8.45454545454546,10.4545454545455,29.3636363636364,146.272727272727,40.8181818181818,30.2727272727273,565.545454545455,"0",9,6.09090909090909,"7","2","1","1","9",5.36363636363636,6.81818181818182,"1",9.18181818181818,22,"1",5.90909090909091,15,1,"1",8.54545454545454,5,2.18181818181818,1.81818181818182,"1"
3.76923076923077,3.15384615384615,15.3846153846154,3.15384615384615,181.384615384615,41.6153846153846,4.23076923076923,8.38461538461539,10.1538461538462,"1",1.53846153846154,7.30769230769231,"7","2","1","3","9",6.30769230769231,3.92307692307692,"3",17.6923076923077,45.6153846153846,"1",6.61538461538461,6.23076923076923,1.38461538461538,"0",9.15384615384615,6.07692307692308,2.23076923076923,2,"1"
0,75.5,14.5,15,1801.5,27.5,5.5,16,39,"0",3.5,15,"7","2","1","2","9",6.5,65.5,"2",34.5,723.5,"0",4,224,1.5,"1",14.5,6,1,0,"1"
3.25,3.75,99.75,4.5,4.25,6.5,3.75,7,14.5,"1",1.25,2.25,"7","2","1","1","9",5.5,3,"0",15.75,229.5,"1",6.75,58,7.75,"0",17,3.75,1,1.75,"0"
6.75,15.625,12.25,5.25,883.25,24.375,9.375,17.625,34.25,"1",1.875,6.375,"4","2","1","0","9",5.375,20.25,"1",11.875,18.875,"1",7.625,8.625,2.75,"1",149.625,5.25,7.875,1.25,"1"
4,377.857142857143,16.1428571428571,9.71428571428571,30,8,47.5714285714286,24,191.714285714286,"1",7.14285714285714,5.28571428571429,"3","2","1","0","9",6,5.85714285714286,"3",9.42857142857143,200.857142857143,"1",7.85714285714286,8,6.85714285714286,"1",7.57142857142857,6.14285714285714,2.28571428571429,1.57142857142857,"0"
5.8125,6.1875,164.4375,20,19.5625,16.9375,13.125,27.0625,154.625,"1",3.0625,10.875,"7","2","1","1","9",5.875,7.75,"3",13.1875,8.375,"1",5.375,8.375,4.25,"1",4.5,6.125,3.4375,2.125,"0"
2.66666666666667,90.6666666666667,40.3333333333333,9.66666666666667,263.666666666667,19.6666666666667,2.66666666666667,19,17.6666666666667,"1",1,15,"7","2","1","2","9",7.66666666666667,5.66666666666667,"1",9.33333333333333,19.3333333333333,"1",6,4.66666666666667,1,"1",102.666666666667,4.33333333333333,3.33333333333333,0.333333333333333,"0"
3.625,4.75,4.5,22.625,10.375,14.125,4.125,23.875,26.75,"1",1.25,13.5,"3","2","1","3","8",6.75,46,"3",7.125,27.5,"1",6,9.125,3.375,"1",2.25,5.625,4.75,13,"0"
3.55555555555556,506.333333333333,8.66666666666667,6.77777777777778,1181.88888888889,22.5555555555556,40,24.1111111111111,76.6666666666667,"1",8.55555555555556,7.77777777777778,"4","2","1","2","9",5.33333333333333,5.11111111111111,"3",11.6666666666667,8.11111111111111,"1",7,9,2.55555555555556,"0",3.11111111111111,6.11111111111111,3.44444444444444,2.88888888888889,"0"
1.77777777777778,10,7.44444444444444,12.8888888888889,1363.22222222222,109.444444444444,11.7777777777778,28.1111111111111,128,"0",2.77777777777778,18,"3","2","3","3","9",5.77777777777778,6.22222222222222,"3",11.1111111111111,116,"0",6.44444444444444,11.3333333333333,3.66666666666667,"0",22.8888888888889,5.22222222222222,1.55555555555556,2.55555555555556,"1"
2.11764705882353,3.64705882352941,15.9411764705882,6.94117647058824,1198.47058823529,45.4705882352941,3.11764705882353,27,30.4117647058824,"1",1.23529411764706,10.3529411764706,"4","2","1","2","9",5.64705882352941,10.2941176470588,"3",7.70588235294118,66.5882352941177,"1",6.41176470588235,7.29411764705882,1.52941176470588,"0",2.23529411764706,6.11764705882353,2.05882352941176,5,"1"
5.02291666666667,10.3020833333333,11.8645833333333,5.75416666666667,1067.86875,21.2479166666667,10.0458333333333,17.25,36.8666666666667,"1",2.01458333333333,6.36875,"3","2","1","3","9",5.59791666666667,13.4854166666667,"3",14.8020833333333,316.3,"1",5.52291666666667,10.19375,4.075,"1",6.75416666666667,5.86041666666667,4.98541666666667,3.14583333333333,"1"
3.14814814814815,14.5925925925926,24.962962962963,10.5555555555556,8.14814814814815,4.81481481481481,10,12.4444444444444,20.037037037037,"1",2.33333333333333,4.07407407407407,"7","2","1","3","9",5.11111111111111,7.62962962962963,"3",11.1111111111111,560.518518518518,"1",6,4.88888888888889,2.74074074074074,"0",4.96296296296296,5.33333333333333,3.92592592592593,2.33333333333333,"0"
11.2307692307692,58.3846153846154,7.69230769230769,4.76923076923077,6.15384615384615,3.07692307692308,43.0769230769231,7.07692307692308,13.6923076923077,"1",7,1.53846153846154,"3","2","1","3","9",6.07692307692308,5.46153846153846,"3",13.1538461538462,12.3846153846154,"1",5.92307692307692,4.38461538461539,2.46153846153846,"1",6.61538461538461,5.46153846153846,1.30769230769231,2.46153846153846,"0"
3.85714285714286,2.71428571428571,38,20,28.4285714285714,14.7142857142857,5.71428571428571,27.5714285714286,36.4285714285714,"1",1.71428571428571,14.5714285714286,"7","2","1","0","9",4.71428571428571,11,"3",10.2857142857143,11.1428571428571,"8",3.85714285714286,29.1428571428571,3,"1",243,6,2.42857142857143,2.85714285714286,"0"
1.5,281,271,10,941,62.5,19.5,33.5,130.5,"1",6,23.5,"7","2","3","0","8",4.5,0.5,"0",7.5,21,"1",5.5,0.5,1.5,"1",12.5,4,1.5,4.5,"1"
2.5,17.3,65.6,11.8,1447,34.2,7.4,23.3,33.1,"0",1.8,16.5,"7","2","1","1","9",6.6,3.2,"3",18.1,79.3,"1",6.7,6.1,1.4,"0",11,5.6,2.8,4.9,"1"
0.666666666666667,106,14.1333333333333,15.1333333333333,1543.73333333333,195.733333333333,67.2666666666667,30.7333333333333,2233.8,"0",12.4,28.7333333333333,"7","2","1","1","9",6.93333333333333,30.6666666666667,"3",14.6666666666667,43.3333333333333,"1",5.66666666666667,39.5333333333333,1.4,"0",10.6,5.46666666666667,2.06666666666667,2.8,"1"
9.45454545454546,1.36363636363636,7.54545454545455,6.90909090909091,2.90909090909091,1.09090909090909,45.5454545454545,31.1818181818182,118.909090909091,"2",7.45454545454545,1,"7","2","1","3","9",7.36363636363636,4.90909090909091,"3",10.4545454545455,5.27272727272727,"1",6.81818181818182,3.72727272727273,2.90909090909091,"0",3.54545454545455,6.45454545454545,3.18181818181818,2.81818181818182,"0"
16,732.5,25,7.5,38.5,53.5,28,43,389,"0",4.5,5.5,"7","2","1","0","1",7,11,"0",6,1188.5,"1",6.5,3,0.5,"0",1,4,5,2,"0"
0,21.875,8.875,5.625,2866.25,27.375,52,10.375,178.5,"0",6.375,5.875,"4","2","1","3","9",6.375,6.25,"3",10,22,"1",5,9,1.25,"1",6.375,4.625,3.125,3.25,"0"
0.75,376.25,10.5,2.75,1470,73.25,58.5,25.75,406.5,"0",9.75,3.25,"3","2","1","2","8",5.25,8.75,"0",15.25,452,"0",6,14,4,"0",4.25,5,1,1.25,"0"
10.4,8,6.6,10.8,25.6,2.8,138.4,23.4,863.2,"1",22.2,2.4,"7","2","1","3","8",6,387,"0",20.8,14.2,"1",6.8,39.4,5,"0",12.2,5.4,2.2,1.8,"0"
16.9615384615385,3.84615384615385,3.92307692307692,5.03846153846154,6.53846153846154,4.57692307692308,31.3076923076923,5.84615384615385,9.73076923076923,"1",3.57692307692308,2.26923076923077,"4","2","1","3","9",6.34615384615385,6.11538461538461,"3",5.80769230769231,59.1538461538462,"1",6.65384615384615,6.07692307692308,3.5,"1",5.65384615384615,5.69230769230769,2.03846153846154,4.19230769230769,"0"
1,0.5,218.5,26,973.5,208,1,30,36.5,"1",1,31.5,"3","2","1","0","1",5,7.5,"0",5,436,"3",5,49,1.5,"0",2.5,3.5,2,3.5,"1"
36.5714285714286,15.1428571428571,4.14285714285714,4.42857142857143,672.428571428571,9.71428571428571,72.1428571428571,11.8571428571429,21,"1",11.5714285714286,4.57142857142857,"4","2","1","2","9",6,15,"3",9.14285714285714,26.1428571428571,"0",6.85714285714286,1.28571428571429,2.71428571428571,"0",9.85714285714286,6.57142857142857,8.14285714285714,3.42857142857143,"1"
1,1.33333333333333,21.3333333333333,18.6666666666667,11.6666666666667,39.6666666666667,47.6666666666667,44.6666666666667,642.666666666667,"1",15.6666666666667,17.6666666666667,"3","2","1","1","9",6.66666666666667,12.6666666666667,"3",18,200,"1",3,367,2.33333333333333,"0",2,6,8.66666666666667,3.66666666666667,"1"
0,141.666666666667,6.5,5.66666666666667,2759.5,149.833333333333,4.66666666666667,11.5,78.1666666666667,"0",1.66666666666667,6,"7","2","1","3","1",6.16666666666667,9.83333333333333,"0",13.6666666666667,2414.33333333333,"5",7.5,7.66666666666667,0.666666666666667,"1",20.3333333333333,6,2.16666666666667,5.33333333333333,"1"
0,169.777777777778,1.88888888888889,2.33333333333333,1708.22222222222,16.5555555555556,10.4444444444444,9.22222222222222,46.1111111111111,"0",3,2.33333333333333,"4","2","1","0","9",6.55555555555556,17,"3",22.5555555555556,21.2222222222222,"1",7,6.44444444444444,3.11111111111111,"2",20.5555555555556,6.55555555555556,2.66666666666667,2.33333333333333,"0"
3.8,4.6,9.5,4.8,1316.9,28.8,11.1,20.4,35,"0",2.5,6.9,"4","2","1","3","9",6.5,55.7,"3",10.6,7.7,"1",6.4,4.6,6.1,"1",25.4,5.2,1.8,1.9,"0"
3.90909090909091,9.90909090909091,107.545454545455,17.4545454545455,7,15.4545454545455,5.72727272727273,20.0909090909091,21.1818181818182,"1",1.72727272727273,11.7272727272727,"7","2","1","0","9",7.18181818181818,3.36363636363636,"3",19.4545454545455,7.18181818181818,"1",6.45454545454545,58.9090909090909,2.27272727272727,"0",7.36363636363636,6.36363636363636,3.45454545454545,1.63636363636364,"0"
1.5,15.5,33.25,9.75,105.75,14.5,10.25,27,265,"1",5.5,14,"7","2","1","2","9",6,17.75,"0",56.75,333.25,"8",4,2.75,3.25,"1",206.25,6,1.5,1.5,"1"
1.66666666666667,0.333333333333333,128.666666666667,16.6666666666667,798,49.3333333333333,1.66666666666667,20.6666666666667,20,"1",1,17,"3","2","7","1","9",4.66666666666667,59.3333333333333,"2",4.33333333333333,97.6666666666667,"4",6.33333333333333,13,11.3333333333333,"0",4.33333333333333,6,2.66666666666667,1.33333333333333,"1"
3.6,7.2,98.6,31.8,30.6,42.4,4.4,40.4,45.6,"1",1.4,22.2,"4","2","1","0","9",7.2,11.2,"0",21.4,50.6,"1",6.4,9,10.2,"0",56.2,6.6,1.4,3.2,"1"
5.33333333333333,10.3703703703704,16,12.5185185185185,29.7407407407407,15.1481481481481,57.1111111111111,22.5185185185185,1117.48148148148,"1",13.8518518518519,8,"7","2","1","3","9",5.81481481481481,11.5925925925926,"3",13.7037037037037,36.962962962963,"1",6.25925925925926,23.037037037037,2.07407407407407,"0",13.1481481481481,6.11111111111111,2.92592592592593,4.11111111111111,"0"
0,38.3333333333333,24.1666666666667,6,2775.33333333333,308.5,1.83333333333333,19.6666666666667,108.5,"0",1,10.8333333333333,"7","2","7","2","9",6.83333333333333,189.833333333333,"3",4.83333333333333,27.5,"1",7.33333333333333,12.8333333333333,2.33333333333333,"0",13.6666666666667,6.83333333333333,3.5,3.16666666666667,"1"
